Plate	Well Number	Well	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Gene Identifier	Gene Symbol	Gene Symbol Synonyms	Reagent Design Gene Annotation Build	Analysis Gene Annotation Build	Control Type	Control Comments	Channels	Comments
Plate1-Green-A	17	C1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	18	C2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR173W-A			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	19	C3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR186W	HSC82	HSP90	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	20	C4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR201C	RAD14		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	21	C5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR222C	FSH2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	22	C6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR242C	RPL20A	RPL18A2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	23	C7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR254C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	24	C8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR273C	ZDS1	OSS1;NRC1;CKM1;CES1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	25	D1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	26	D2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR172C-A			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	27	D3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR185W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	28	D4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR199W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	29	D5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR221C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	30	D6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR241W	YHM2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	31	D7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR253C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	32	D8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR156C	TPP1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	33	E1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	34	E2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR170C	ALD2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	35	E3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR184W	ADD37		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	36	E4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR198W	CIK1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	37	E5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR219W	ESC1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	38	E6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR238W	DFG5		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	39	E7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR252C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	40	E8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR272C	SCS7	FAH1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	41	F1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	42	F2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	43	F3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	44	F4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	45	F5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	46	F6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	47	F7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-A	48	F8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	1	A1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	"no image, problem with well"
Plate1-Green-B	2	A2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR182C	RGM1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	3	A3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR195W	ICY1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	4	A4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR215W	GAS3		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	5	A5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR234W	RNH1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	6	A6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR251W	GTO3		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	7	A7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR265C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	8	A8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR285C	NGL2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	9	B1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	"no image, problem with well"
Plate1-Green-B	10	B2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR180C	CTL1	CTH1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	11	B3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR193C-A			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	12	B4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR214W	SCJ1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	13	B5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR233W	TRI1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	14	B6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR250W	GAD1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	15	B7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR264W	CUE1	KIS4	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	16	B8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR284W	YKU70	KU70;NES24;HDF1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	17	C1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	18	C2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR179W	SPT21		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	19	C3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR194W	RPL36A	RPL39B	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	20	C4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR210W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	21	C5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR232W	FUS2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	22	C6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR247C	RKR1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	23	C7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR263W	SAP30		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	24	C8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR283C	RIT1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	25	D1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	26	D2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR178W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	27	D3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR192W	GYL1	APP2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	28	D4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR207C	HFA1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	29	D5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR230W	RPS10B		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	30	D6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR246W	FAA4		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	31	D7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR262W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	32	D8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR280C	CAT8	MSP8;DIL1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	33	E1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	34	E2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR177W	MMT1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	35	E3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR190C	SGS1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	36	E4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR206W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	37	E5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR226C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	38	E6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR244C-A			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	39	E7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR261C	TPS3		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	40	E8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR278W	PGM3		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	41	F1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	42	F2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR176W	ECM5		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	43	F3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR189W	GCV2	GSD2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	44	F4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR205C	PFK2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	45	F5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR225C	MRPL44	YMR44	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	46	F6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR245W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	47	F7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR259C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Green-B	48	F8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YMR276W	DSK2		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	1	A1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL062W	GDH3	FUN51	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	2	A2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL045C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	3	A3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL028W	FRT2	HPH2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	4	A4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL011W	SWC3	SWC1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	5	A5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAR018C	KIN3	NPK1;FUN52	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	6	A6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAR043C-A			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	7	A7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YLL017W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	8	A8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	9	B1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL065C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	10	B2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL046C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	11	B3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL029C	MYO4	SHE1;FUN22	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	12	B4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL013W	DEP1	FUN54	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	13	B5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAR015W	ADE1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	14	B6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAR042W	SWH1	OSH1;YAR044W	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	15	B7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YLL016W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	16	B8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	17	C1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL066W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	18	C2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL048C	GEM1	GON1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	19	C3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL030W	SNC1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	20	C4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL014C	SYN8	SLT2;UIP2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	21	C5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAR014C	BUD14		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	22	C6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAR040C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	23	C7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YLL015W	BPT1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	24	C8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	25	D1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL067C	SEO1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	26	D2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL049C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	27	D3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL031C	GIP4	FUN21	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	28	D4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL015C	NTG1	SCR1;FUN33	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	29	D5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAR003W	SWD1	SAF49;CPS50;FUN16	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	30	D6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAR037W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	31	D7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YLL014W			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	32	D8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	33	E1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL068C			"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	34	E2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL051W	OAF1	YAF1	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	35	E3	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL034C	FUN19		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	36	E4	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL017W	PSK1	FUN31	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	37	E5	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAR002W	NUP60		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	38	E6	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAR035W	YAT1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	39	E7	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YLL013C	PUF3		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	40	E8	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YOR202W	HIS3	HIS10	"SGD, 1999"	"SGD, 1999"	negative control	HIS3-BLANK	YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	41	F1	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YLL046C	RNP1		"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
Plate1-Red-A	42	F2	Saccharomyces cerevisiae	NCBITaxon	NCBITaxon_4932	YAL053W	FLC2	HUF2	"SGD, 1999"	"SGD, 1999"			YFP:DAD4; mRFP1:SPC42; DIC: whole cell	
