Time (s),,Green x,Green y,Green z,,Red x,Red y,Red z,,interspot distance (nm),,x offset,y offset,z offset,,Green Max I,Green Backgrnd,Green STD,,Red Max I,Red Backgrnd,Red STD,,Green contrast,,Red constrast,,OriginalvideoID,Strain,ManuscriptvideoID,Mother/Daughter Cell,DD strain names
204,,5.666,1.794,2.323,,5.6262,1.6876,2.5669,,269.0580049,,-0.0398,-0.1064,0.2439,,81.84,32.23,6.37,,24.8,6.93,1.12,,49.61,,17.87,,67_24b,42.3kb,p_lower,d,DD1471
27.597,,3.846,7.561,1.235,,4.1322,7.7477,0.8818,,491.4443712,,0.2862,0.1867,-0.3532,,150.67,60.53,11.36,,77.35,26.02,4.89,,90.14,,51.33,,63_44a,51.3kb,gg_upper,m,DD1472
28.701,,3.945,7.491,1.423,,4.0522,7.6817,1.2338,,289.2316891,,0.1072,0.1907,-0.1892,,159.43,61.15,11.82,,86.32,26.03,5.16,,98.28,,60.29,,63_44a,51.3kb,gg_upper,m,DD1472
29.805,,3.885,7.576,1.178,,4.0862,7.6527,1.2158,,218.6164907,,0.2012,0.0767,0.0378,,154.97,61.5,12.03,,81.5,25.65,5.09,,93.47,,55.85,,63_44a,51.3kb,gg_upper,m,DD1472
30.909,,3.966,7.388,1.414,,4.1552,7.5097,1.5138,,246.1047948,,0.1892,0.1217,0.0998,,165.29,61.57,12.39,,76.03,25.28,5.09,,103.72,,50.75,,63_44a,51.3kb,gg_upper,m,DD1472
32.013,,4.014,7.597,1.221,,3.9772,7.2997,1.5228,,425.2349586,,-0.0368,-0.2973,0.3018,,161.71,62.72,12.53,,71.3,25.48,5.13,,98.99,,45.82,,63_44a,51.3kb,gg_upper,m,DD1472
33.116,,3.993,7.48,1.446,,3.9402,7.3737,1.5098,,134.7515121,,-0.0528,-0.1063,0.0638,,167.36,61.65,12.31,,66.68,24.95,5.05,,105.71,,41.73,,63_44a,51.3kb,gg_upper,m,DD1472
34.22,,4.006,7.683,1.294,,4.0562,7.3187,1.3368,,370.2247561,,0.0502,-0.3643,0.0428,,176.84,61.41,12.17,,72.85,25.35,5.16,,115.43,,47.5,,63_44a,51.3kb,gg_upper,m,DD1472
35.324,,3.721,7.339,1.552,,4.0172,7.3207,1.3428,,363.0894793,,0.2962,-0.0183,-0.2092,,137.85,59.31,10.44,,71.87,24.98,4.93,,78.54,,46.89,,63_44a,51.3kb,gg_upper,m,DD1472
36.428,,3.682,7.396,1.453,,3.9892,7.3017,1.2728,,368.4241713,,0.3072,-0.0943,-0.1802,,131.79,58.45,10.23,,69.8,24.39,4.75,,73.34,,45.41,,63_44a,51.3kb,gg_upper,m,DD1472
37.532,,3.711,7.494,1.453,,3.9762,7.3397,1.2278,,380.5976484,,0.2652,-0.1543,-0.2252,,135.67,58.66,10.54,,67.77,23.47,4.46,,77.01,,44.3,,63_44a,51.3kb,gg_upper,m,DD1472
38.636,,3.661,7.469,1.374,,3.8222,7.3047,1.3598,,230.6112963,,0.1612,-0.1643,-0.0142,,132.84,58.19,10.05,,58.88,23.06,4.15,,74.65,,35.82,,63_44a,51.3kb,gg_upper,m,DD1472
39.74,,3.539,7.369,1.357,,3.7062,7.3357,1.3928,,174.2020953,,0.1672,-0.0333,0.0358,,124.71,57.54,9.11,,60.24,22.56,4.01,,67.17,,37.68,,63_44a,51.3kb,gg_upper,m,DD1472
40.844,,3.536,7.372,1.355,,3.6592,7.3847,1.4518,,157.1934159,,0.1232,0.0127,0.0968,,128.28,57.2,9.24,,54.28,22.03,3.75,,71.08,,32.25,,63_44a,51.3kb,gg_upper,m,DD1472
41.947,,3.596,7.421,1.359,,3.6942,7.4127,1.5098,,180.1465237,,0.0982,-0.0083,0.1508,,129.03,58.18,9.79,,50.1,21.53,3.52,,70.85,,28.57,,63_44a,51.3kb,gg_upper,m,DD1472
43.051,,3.831,7.572,1.455,,3.6852,7.2457,1.3868,,363.8414078,,-0.1458,-0.3263,-0.0682,,153.94,60.26,12.23,,49.91,21.22,3.58,,93.68,,28.69,,63_44a,51.3kb,gg_upper,m,DD1472
44.155,,3.59,7.284,1.14,,3.6652,7.1107,1.3158,,258.0572998,,0.0752,-0.1733,0.1758,,152.63,58.81,10.48,,50.13,20.8,3.28,,93.82,,29.33,,63_44a,51.3kb,gg_upper,m,DD1472
45.259,,3.657,7.167,1.216,,3.7782,7.6177,1.6738,,653.758954,,0.1212,0.4507,0.4578,,138.82,58.5,10.28,,52.07,21.26,3.54,,80.32,,30.81,,63_44a,51.3kb,gg_upper,m,DD1472
46.363,,3.824,7.219,1.036,,3.9022,7.2737,1.4798,,453.9446772,,0.0782,0.0547,0.4438,,162.57,59.4,11.18,,54.23,21.23,3.7,,103.17,,33,,63_44a,51.3kb,gg_upper,m,DD1472
47.467,,3.63,7.512,1.277,,3.8522,7.3157,1.4828,,360.9157381,,0.2222,-0.1963,0.2058,,144.66,58.14,10.39,,51.32,21.1,3.53,,86.52,,30.22,,63_44a,51.3kb,gg_upper,m,DD1472
48.571,,3.62,7.38,1.318,,3.8372,7.4857,1.4518,,276.1354197,,0.2172,0.1057,0.1338,,142.88,57.93,10.11,,52.09,21.05,3.53,,84.95,,31.04,,63_44a,51.3kb,gg_upper,m,DD1472
49.675,,3.479,7.346,1.243,,3.7602,7.4417,1.4768,,378.0137167,,0.2812,0.0957,0.2338,,116.06,56.55,9.12,,53.92,20.44,3.4,,59.51,,33.48,,63_44a,51.3kb,gg_upper,m,DD1472
50.778,,3.497,7.263,1.173,,3.6812,7.4747,1.5578,,476.2536824,,0.1842,0.2117,0.3848,,122.5,56.87,9.33,,58.64,20,3.25,,65.63,,38.64,,63_44a,51.3kb,gg_upper,m,DD1472
51.882,,3.567,7.165,1.337,,3.6562,7.5187,1.4878,,394.7163159,,0.0892,0.3537,0.1508,,126.88,57.17,9.49,,51.03,19.51,3.15,,69.71,,31.52,,63_44a,51.3kb,gg_upper,m,DD1472
52.986,,3.658,7.364,1.567,,3.7222,7.4617,1.5558,,117.4409213,,0.0642,0.0977,-0.0112,,139.21,57.45,10.22,,48.38,19.58,3.25,,81.76,,28.8,,63_44a,51.3kb,gg_upper,m,DD1472
54.09,,3.613,7.421,1.314,,3.7202,7.6417,1.4178,,266.4109044,,0.1072,0.2207,0.1038,,117.1,56.49,9.43,,46.75,19.38,3.13,,60.61,,27.37,,63_44a,51.3kb,gg_upper,m,DD1472
55.194,,3.719,7.493,1.563,,3.6282,7.6317,1.4398,,206.5443536,,-0.0908,0.1387,-0.1232,,133.11,56.84,10.03,,46.75,19.09,2.97,,76.27,,27.66,,63_44a,51.3kb,gg_upper,m,DD1472
56.298,,3.896,7.712,1.725,,3.7452,7.5507,1.5328,,292.7442057,,-0.1508,-0.1613,-0.1922,,137.87,57.26,10.54,,46.25,18.92,3.03,,80.61,,27.33,,63_44a,51.3kb,gg_upper,m,DD1472
57.402,,3.865,7.724,1.642,,3.7562,7.5587,1.5438,,220.9180165,,-0.1088,-0.1653,-0.0982,,133.08,57.42,10.6,,44.57,18.64,2.87,,75.66,,25.93,,63_44a,51.3kb,gg_upper,m,DD1472
58.506,,3.874,7.622,1.684,,3.7852,7.4607,1.6558,,186.2749849,,-0.0888,-0.1613,-0.0282,,137.61,57.8,10.86,,46.57,18.76,3.04,,79.81,,27.81,,63_44a,51.3kb,gg_upper,m,DD1472
59.609,,3.769,7.437,1.714,,3.8182,7.2707,1.7298,,174.1435328,,0.0492,-0.1663,0.0158,,145.23,56.77,10.44,,45.72,18.53,3.04,,88.46,,27.19,,63_44a,51.3kb,gg_upper,m,DD1472
60.713,,3.727,7.264,1.745,,3.8102,7.2917,1.5298,,232.3802272,,0.0832,0.0277,-0.2152,,137.62,56.96,10.25,,44.21,18.7,3.05,,80.66,,25.51,,63_44a,51.3kb,gg_upper,m,DD1472
61.817,,3.768,7.283,1.739,,3.7662,7.0747,1.5358,,291.0023539,,-0.0018,-0.2083,-0.2032,,144.21,57.02,10.56,,44.91,18.72,2.92,,87.19,,26.19,,63_44a,51.3kb,gg_upper,m,DD1472
62.921,,3.773,7.317,1.801,,3.8602,7.1517,1.7158,,205.3946689,,0.0872,-0.1653,-0.0852,,131.31,56.95,10.41,,48.2,18.67,3.02,,74.36,,29.53,,63_44a,51.3kb,gg_upper,m,DD1472
64.025,,4.014,7.523,1.926,,4.0612,7.2677,1.8258,,278.2911605,,0.0472,-0.2553,-0.1002,,147.1,58.06,11.32,,47.25,18.4,2.91,,89.04,,28.85,,63_44a,51.3kb,gg_upper,m,DD1472
65.129,,4.001,7.643,1.956,,4.0742,7.4467,1.8318,,243.5519862,,0.0732,-0.1963,-0.1242,,132.06,57.23,10.79,,46.6,18.29,2.86,,74.83,,28.31,,63_44a,51.3kb,gg_upper,m,DD1472
66.233,,3.987,7.659,1.9,,4.0702,7.5187,1.8838,,163.9169607,,0.0832,-0.1403,-0.0162,,136.26,57.08,10.72,,46.56,17.85,2.67,,79.18,,28.71,,63_44a,51.3kb,gg_upper,m,DD1472
67.337,,3.943,7.503,1.788,,4.0192,7.5037,2.0068,,231.6902458,,0.0762,0.0007,0.2188,,148.3,58.34,11.41,,46.45,17.85,2.65,,89.96,,28.6,,63_44a,51.3kb,gg_upper,m,DD1472
68.441,,3.913,7.627,1.78,,3.9592,7.7887,1.8718,,191.5948068,,0.0462,0.1617,0.0918,,134.87,57.22,10.88,,41.89,17.71,2.58,,77.65,,24.18,,63_44a,51.3kb,gg_upper,m,DD1472
69.544,,3.873,7.535,1.622,,3.9752,7.7907,1.7318,,296.4512945,,0.1022,0.2557,0.1098,,134.45,56.24,10.27,,40.38,17.71,2.63,,78.21,,22.67,,63_44a,51.3kb,gg_upper,m,DD1472
70.648,,4.035,7.628,1.888,,4.1512,7.8957,1.7528,,321.6283103,,0.1162,0.2677,-0.1352,,142.05,57.05,10.79,,39.74,16.93,2.32,,85,,22.81,,63_44a,51.3kb,gg_upper,m,DD1472
71.752,,3.892,7.635,1.758,,3.9992,7.8077,1.8468,,221.8165233,,0.1072,0.1727,0.0888,,143.62,56.97,10.98,,38.15,16.88,2.3,,86.65,,21.27,,63_44a,51.3kb,gg_upper,m,DD1472
72.856,,3.89,7.573,1.783,,4.0482,7.7247,2.0028,,310.4064593,,0.1582,0.1517,0.2198,,147,56.96,10.99,,42.75,16.84,2.34,,90.04,,25.91,,63_44a,51.3kb,gg_upper,m,DD1472
73.96,,3.898,7.588,1.749,,3.8702,7.4347,1.8468,,183.9526298,,-0.0278,-0.1533,0.0978,,151.78,57.31,11.37,,36.77,16.79,2.36,,94.47,,19.98,,63_44a,51.3kb,gg_upper,m,DD1472
75.064,,3.822,7.455,1.685,,3.9582,7.3837,1.9558,,311.3948779,,0.1362,-0.0713,0.2708,,148.33,57.71,11.35,,39.14,17.13,2.44,,90.62,,22.01,,63_44a,51.3kb,gg_upper,m,DD1472
76.168,,4.046,7.458,1.938,,3.8882,7.3927,1.7978,,220.9546786,,-0.1578,-0.0653,-0.1402,,137.35,57.73,11.22,,36.6,16.83,2.39,,79.62,,19.77,,63_44a,51.3kb,gg_upper,m,DD1472
77.272,,3.776,7.577,1.828,,3.7322,7.3647,1.7648,,225.796302,,-0.0438,-0.2123,-0.0632,,132.47,57.13,10.77,,35.53,16.36,2.18,,75.34,,19.17,,63_44a,51.3kb,gg_upper,m,DD1472
78.375,,3.856,7.544,1.953,,3.6992,7.4917,1.8938,,175.5738306,,-0.1568,-0.0523,-0.0592,,132.32,56.57,10.66,,36.27,16.37,2.16,,75.75,,19.9,,63_44a,51.3kb,gg_upper,m,DD1472
79.479,,3.865,7.46,1.975,,3.9402,7.3977,1.9898,,98.7692766,,0.0752,-0.0623,0.0148,,141.64,56.58,10.43,,36.64,16.28,2.12,,85.06,,20.36,,63_44a,51.3kb,gg_upper,m,DD1472
80.583,,3.966,7.418,1.744,,4.0222,7.3907,1.8158,,95.17862155,,0.0562,-0.0273,0.0718,,139.45,57.32,11.07,,36.54,16.15,2.24,,82.13,,20.39,,63_44a,51.3kb,gg_upper,m,DD1472
81.687,,4.019,7.524,1.833,,4.0752,7.3267,1.7958,,208.493573,,0.0562,-0.1973,-0.0372,,127.38,56.64,10.36,,35.32,15.93,2.22,,70.74,,19.39,,63_44a,51.3kb,gg_upper,m,DD1472
82.791,,3.991,7.401,1.962,,4.0492,7.3267,1.8948,,115.8601312,,0.0582,-0.0743,-0.0672,,127.57,56.37,10.42,,36.92,16.02,2.17,,71.2,,20.9,,63_44a,51.3kb,gg_upper,m,DD1472
83.895,,3.758,7.396,1.832,,4.1232,7.2247,1.8618,,404.4783925,,0.3652,-0.1713,0.0298,,129.66,56.34,10.27,,37.74,15.93,2.1,,73.32,,21.81,,63_44a,51.3kb,gg_upper,m,DD1472
0,,5.409,2.795,1.698,,5.3652,2.5877,1.7598,,220.7056184,,-0.0438,-0.2073,0.0618,,158.04,58.67,9.25,,101.29,32.99,7.66,,99.37,,68.3,,63_44b,51.3kb,ee_lower,d,DD1472
1.104,,5.328,2.607,1.704,,5.3992,2.3697,1.7428,,250.7711507,,0.0712,-0.2373,0.0388,,151.3,57.9,9.64,,101.94,32.61,7.6,,93.4,,69.33,,63_44b,51.3kb,ee_lower,d,DD1472
2.208,,5.368,2.489,1.743,,5.4272,2.4567,1.8628,,137.4771617,,0.0592,-0.0323,0.1198,,141.57,56.88,9.39,,106.06,31.74,7.23,,84.69,,74.32,,63_44b,51.3kb,ee_lower,d,DD1472
3.312,,5.395,2.622,1.835,,5.4432,2.4547,1.6768,,235.2440647,,0.0482,-0.1673,-0.1582,,144.53,56.3,9.73,,94.69,30.89,6.93,,88.23,,63.8,,63_44b,51.3kb,ee_lower,d,DD1472
4.416,,5.302,2.612,1.858,,5.4332,2.5717,1.7078,,203.463928,,0.1312,-0.0403,-0.1502,,139.05,55.09,9.51,,91.33,30.95,6.83,,83.96,,60.38,,63_44b,51.3kb,ee_lower,d,DD1472
5.519,,5.441,2.625,1.842,,5.3902,2.5297,1.7658,,132.1709877,,-0.0508,-0.0953,-0.0762,,141.97,54.66,9.4,,98.05,30.93,6.85,,87.31,,67.12,,63_44b,51.3kb,ee_lower,d,DD1472
6.623,,5.465,2.654,1.688,,5.4412,2.5247,1.7398,,141.3087754,,-0.0238,-0.1293,0.0518,,144,53.52,9.17,,84.01,29.51,6.1,,90.48,,54.5,,63_44b,51.3kb,ee_lower,d,DD1472
7.727,,5.427,2.701,1.64,,5.3922,2.5637,2.0028,,389.4690873,,-0.0348,-0.1373,0.3628,,153.52,54.05,9.42,,89.9,30.14,6.66,,99.47,,59.76,,63_44b,51.3kb,ee_lower,d,DD1472
8.831,,5.466,2.734,1.635,,5.3562,2.5847,1.8978,,321.574828,,-0.1098,-0.1493,0.2628,,147.46,53.77,9.41,,94.07,29.95,6.62,,93.69,,64.12,,63_44b,51.3kb,ee_lower,d,DD1472
9.935,,5.492,2.673,1.622,,5.3652,2.6607,1.8608,,270.6565536,,-0.1268,-0.0123,0.2388,,135.95,52.61,8.82,,88.7,29.53,6.6,,83.34,,59.17,,63_44b,51.3kb,ee_lower,d,DD1472
11.039,,5.497,2.52,1.688,,5.3972,2.5287,1.7018,,101.1245272,,-0.0998,0.0087,0.0138,,134.33,52.39,9.13,,83.53,28.67,6.19,,81.94,,54.86,,63_44b,51.3kb,ee_lower,d,DD1472
12.143,,5.544,2.452,1.698,,5.4282,2.6017,1.4888,,282.1070187,,-0.1158,0.1497,-0.2092,,128.93,51.16,8.49,,90.04,28.23,6.07,,77.77,,61.81,,63_44b,51.3kb,ee_lower,d,DD1472
13.247,,5.503,2.413,1.501,,5.4112,2.5737,1.5728,,198.5118888,,-0.0918,0.1607,0.0718,,139.09,51.02,8.6,,83.25,28.35,6.02,,88.07,,54.9,,63_44b,51.3kb,ee_lower,d,DD1472
14.35,,5.427,2.301,1.536,,5.4662,2.5427,1.6238,,260.123759,,0.0392,0.2417,0.0878,,126.61,51.03,8.64,,78.27,27.35,5.67,,75.58,,50.92,,63_44b,51.3kb,ee_lower,d,DD1472
15.454,,5.451,2.417,1.591,,5.4392,2.4257,1.7818,,191.3624049,,-0.0118,0.0087,0.1908,,137.39,51.02,9,,77.07,27.05,5.74,,86.37,,50.02,,63_44b,51.3kb,ee_lower,d,DD1472
16.558,,5.446,2.345,1.712,,5.5232,2.4497,1.7218,,130.4529417,,0.0772,0.1047,0.0098,,153.69,51.53,9.41,,80.17,26.65,5.51,,102.16,,53.52,,63_44b,51.3kb,ee_lower,d,DD1472
17.662,,5.422,2.282,1.649,,5.4562,2.3907,1.7108,,129.6324419,,0.0342,0.1087,0.0618,,132.77,51,9.29,,76.75,26.22,5.51,,81.77,,50.53,,63_44b,51.3kb,ee_lower,d,DD1472
18.766,,5.297,2.231,1.615,,5.4022,2.3427,1.7518,,205.5679206,,0.1052,0.1117,0.1368,,137.5,51.5,9.66,,79.31,26.17,5.41,,86,,53.14,,63_44b,51.3kb,ee_lower,d,DD1472
19.87,,5.436,2.256,1.576,,5.4012,2.3417,1.7568,,203.0866071,,-0.0348,0.0857,0.1808,,133.48,50.41,8.63,,79.35,26.23,5.5,,83.07,,53.12,,63_44b,51.3kb,ee_lower,d,DD1472
20.974,,5.351,2.324,1.768,,5.4772,2.5747,1.6208,,316.9302289,,0.1262,0.2507,-0.1472,,143.7,51.06,9.49,,70.97,25.67,5.19,,92.64,,45.3,,63_44b,51.3kb,ee_lower,d,DD1472
24.285,,5.378,2.404,1.74,,5.4522,2.2617,1.9858,,293.5516479,,0.0742,-0.1423,0.2458,,145.63,50.82,9.56,,73.31,25.17,5.15,,94.81,,48.14,,63_44b,51.3kb,ee_lower,d,DD1472
25.389,,5.432,2.475,1.78,,5.4452,2.2997,1.8658,,195.616896,,0.0132,-0.1753,0.0858,,136.8,49.69,9.02,,70.19,25.08,5.01,,87.11,,45.11,,63_44b,51.3kb,ee_lower,d,DD1472
26.493,,5.442,2.179,1.659,,5.3992,2.3257,1.7418,,173.8061276,,-0.0428,0.1467,0.0828,,124.88,49.12,8.86,,67.09,24.66,4.81,,75.76,,42.43,,63_44b,51.3kb,ee_lower,d,DD1472
27.597,,5.425,2.142,1.669,,5.3682,2.2707,1.8238,,209.1721062,,-0.0568,0.1287,0.1548,,140.25,49.6,9.21,,70.27,24.39,4.94,,90.65,,45.88,,63_44b,51.3kb,ee_lower,d,DD1472
28.701,,5.397,2.198,1.884,,5.3652,2.3827,1.7968,,206.7103529,,-0.0318,0.1847,-0.0872,,138,48.84,8.96,,75.77,23.77,4.85,,89.16,,52,,63_44b,51.3kb,ee_lower,d,DD1472
29.805,,5.505,2.215,1.809,,5.5002,2.3547,1.7278,,161.6557144,,-0.0048,0.1397,-0.0812,,132.36,48.32,8.56,,64.56,23.25,4.49,,84.04,,41.31,,63_44b,51.3kb,ee_lower,d,DD1472
30.909,,5.522,2.275,1.667,,5.5252,2.4047,1.6828,,130.6980107,,0.0032,0.1297,0.0158,,139.76,48.94,9.1,,62.56,22.46,4.17,,90.82,,40.1,,63_44b,51.3kb,ee_lower,d,DD1472
32.013,,5.526,2.237,1.685,,5.4262,2.4877,1.8308,,306.7053472,,-0.0998,0.2507,0.1458,,134.9,48.46,8.65,,63.02,22.67,4.33,,86.44,,40.35,,63_44b,51.3kb,ee_lower,d,DD1472
33.116,,5.554,2.248,1.721,,5.5462,2.4737,1.9438,,317.239925,,-0.0078,0.2257,0.2228,,134.4,48.15,8.66,,64.32,22.64,4.32,,86.25,,41.68,,63_44b,51.3kb,ee_lower,d,DD1472
34.22,,5.588,2.34,1.692,,5.5672,2.6597,1.8548,,359.3669016,,-0.0208,0.3197,0.1628,,127.38,47.62,8.39,,54.33,21.68,4.02,,79.76,,32.65,,63_44b,51.3kb,ee_lower,d,DD1472
35.324,,5.488,2.189,1.687,,5.4962,2.5327,1.9528,,434.5648053,,0.0082,0.3437,0.2658,,142.75,48.29,8.85,,53.33,22.09,4,,94.46,,31.24,,63_44b,51.3kb,ee_lower,d,DD1472
36.428,,5.469,2.267,1.781,,5.5502,2.5987,2.0818,,455.0812785,,0.0812,0.3317,0.3008,,141.23,48.13,9.02,,56.17,21.82,4.02,,93.1,,34.35,,63_44b,51.3kb,ee_lower,d,DD1472
37.532,,5.454,2.315,1.929,,5.5232,2.5727,2.1158,,325.7179301,,0.0692,0.2577,0.1868,,138.92,48.73,9.36,,56.33,21.77,4.04,,90.19,,34.56,,63_44b,51.3kb,ee_lower,d,DD1472
38.636,,5.494,2.31,1.899,,5.5622,2.4757,2.0228,,217.7938704,,0.0682,0.1657,0.1238,,145.12,49.07,9.83,,59.34,21.84,4.02,,96.05,,37.5,,63_44b,51.3kb,ee_lower,d,DD1472
39.74,,5.492,2.491,1.993,,5.5372,2.4887,2.0128,,49.40010121,,0.0452,-0.0023,0.0198,,133.91,47.92,9.23,,53.78,21.3,3.97,,85.99,,32.48,,63_44b,51.3kb,ee_lower,d,DD1472
40.844,,5.536,2.457,1.926,,5.5792,2.5507,2.0188,,138.7723676,,0.0432,0.0937,0.0928,,138.84,47.65,9,,54.28,20.77,3.75,,91.19,,33.51,,63_44b,51.3kb,ee_lower,d,DD1472
41.947,,5.493,2.343,2.011,,5.5362,2.5597,1.9428,,231.2495838,,0.0432,0.2167,-0.0682,,142.27,47.78,9.21,,49.67,21,3.71,,94.49,,28.67,,63_44b,51.3kb,ee_lower,d,DD1472
43.051,,5.4,2.367,1.756,,5.5252,2.6077,1.9618,,340.5365913,,0.1252,0.2407,0.2058,,142.84,49.38,9.93,,52.33,20.7,3.61,,93.46,,31.63,,63_44b,51.3kb,ee_lower,d,DD1472
44.155,,5.337,2.346,1.806,,5.4772,2.6797,1.8548,,365.2302972,,0.1402,0.3337,0.0488,,139.41,48.88,9.76,,47,20.28,3.37,,90.53,,26.72,,63_44b,51.3kb,ee_lower,d,DD1472
45.259,,5.529,2.545,1.893,,5.3862,2.6887,1.8058,,220.5569541,,-0.1428,0.1437,-0.0872,,116.14,46.44,8.23,,52.71,20.55,3.57,,69.7,,32.16,,63_44b,51.3kb,ee_lower,d,DD1472
46.363,,5.268,2.531,1.868,,5.4332,2.5777,1.8038,,183.2854877,,0.1652,0.0467,-0.0642,,140.08,48.9,9.67,,54.51,20.07,3.39,,91.18,,34.44,,63_44b,51.3kb,ee_lower,d,DD1472
47.467,,5.369,2.335,1.815,,5.4102,2.6127,1.7668,,284.8472749,,0.0412,0.2777,-0.0482,,138.35,48.65,9.54,,53.89,19.84,3.38,,89.7,,34.05,,63_44b,51.3kb,ee_lower,d,DD1472
48.571,,5.358,2.495,1.821,,5.4832,2.5477,1.8558,,140.2261388,,0.1252,0.0527,0.0348,,149.13,49.11,9.94,,50.77,19.68,3.26,,100.02,,31.09,,63_44b,51.3kb,ee_lower,d,DD1472
49.675,,5.196,2.587,1.979,,5.4952,2.4727,1.9048,,328.7716077,,0.2992,-0.1143,-0.0742,,134.27,49.44,9.93,,50.54,19.86,3.4,,84.83,,30.68,,63_44b,51.3kb,ee_lower,d,DD1472
50.778,,5.166,2.681,1.97,,5.4472,2.4607,1.9668,,357.2334951,,0.2812,-0.2203,-0.0032,,130.26,48.71,9.56,,50.59,19.54,3.48,,81.55,,31.05,,63_44b,51.3kb,ee_lower,d,DD1472
51.882,,4.975,2.687,1.774,,5.3712,2.5567,2.0748,,514.2306584,,0.3962,-0.1303,0.3008,,142.65,48.76,10.16,,53.08,19.39,3.44,,93.89,,33.69,,63_44b,51.3kb,ee_lower,d,DD1472
52.986,,4.838,2.711,1.947,,5.5032,2.5567,1.8688,,687.3243557,,0.6652,-0.1543,-0.0782,,138.32,48.35,9.83,,45.68,18.49,2.94,,89.97,,27.19,,63_44b,51.3kb,ee_lower,d,DD1472
54.09,,4.929,2.73,1.939,,5.4942,2.4757,1.8528,,625.7395385,,0.5652,-0.2543,-0.0862,,145.5,47.91,9.72,,44.7,18.34,2.91,,97.59,,26.36,,63_44b,51.3kb,ee_lower,d,DD1472
55.194,,4.953,2.613,2.037,,5.5262,2.4277,1.8418,,633.2435314,,0.5732,-0.1853,-0.1952,,156.73,49.17,10.36,,46.53,18.24,2.95,,107.56,,28.29,,63_44b,51.3kb,ee_lower,d,DD1472
56.298,,5.195,2.474,2.123,,5.5812,2.3177,1.9118,,467.1033826,,0.3862,-0.1563,-0.2112,,131.5,48.58,9.61,,46.58,18.17,2.94,,82.92,,28.41,,63_44b,51.3kb,ee_lower,d,DD1472
57.402,,5.022,2.625,1.896,,5.5922,2.4347,1.7528,,617.9388077,,0.5702,-0.1903,-0.1432,,147.07,49.46,10.49,,47.32,18.26,2.88,,97.61,,29.06,,63_44b,51.3kb,ee_lower,d,DD1472
58.506,,5.12,2.493,1.709,,5.5242,2.1937,1.8088,,512.755468,,0.4042,-0.2993,0.0998,,142.16,49.14,10.17,,44.1,17.87,2.78,,93.02,,26.23,,63_44b,51.3kb,ee_lower,d,DD1472
59.609,,5.2,2.596,1.697,,5.5342,2.2807,1.4888,,504.4313333,,0.3342,-0.3153,-0.2082,,151.46,48.63,10.01,,42.17,17.59,2.6,,102.83,,24.58,,63_44b,51.3kb,ee_lower,d,DD1472
60.713,,5.032,2.492,1.832,,5.5152,2.1587,1.6198,,624.1794373,,0.4832,-0.3333,-0.2122,,145.6,48.87,10.4,,41.94,17.46,2.57,,96.73,,24.48,,63_44b,51.3kb,ee_lower,d,DD1472
61.817,,5.026,2.51,1.733,,5.4762,2.1437,1.5138,,620.4066167,,0.4502,-0.3663,-0.2192,,130.92,48.47,10.18,,40.38,17.42,2.54,,82.45,,22.96,,63_44b,51.3kb,ee_lower,d,DD1472
62.921,,5.255,2.458,1.683,,5.5362,2.0887,1.4668,,512.053093,,0.2812,-0.3693,-0.2162,,128.56,46.61,9.3,,41.91,17.06,2.34,,81.95,,24.85,,63_44b,51.3kb,ee_lower,d,DD1472
64.025,,5.246,2.414,1.778,,5.5642,2.1237,1.6048,,464.2451615,,0.3182,-0.2903,-0.1732,,132.32,47.24,9.44,,40.2,16.92,2.32,,85.08,,23.28,,63_44b,51.3kb,ee_lower,d,DD1472
65.129,,5.325,2.473,1.791,,5.5022,2.1647,1.5978,,404.6912033,,0.1772,-0.3083,-0.1932,,127.84,46.76,9.29,,40.65,16.87,2.45,,81.08,,23.78,,63_44b,51.3kb,ee_lower,d,DD1472
66.233,,5.429,2.389,1.844,,5.5272,2.1737,1.7108,,271.5503084,,0.0982,-0.2153,-0.1332,,126.27,46.51,9.01,,37.86,16.63,2.33,,79.76,,21.23,,63_44b,51.3kb,ee_lower,d,DD1472
67.337,,5.332,2.493,1.928,,5.5212,2.1707,1.8708,,378.0816975,,0.1892,-0.3223,-0.0572,,110.68,46.11,8.6,,39.21,16.95,2.47,,64.57,,22.26,,63_44b,51.3kb,ee_lower,d,DD1472
68.441,,5.289,2.447,1.824,,5.6002,2.1367,1.8038,,439.9313242,,0.3112,-0.3103,-0.0202,,121.81,47.05,9.31,,36.91,16.68,2.32,,74.76,,20.23,,63_44b,51.3kb,ee_lower,d,DD1472
69.544,,5.35,2.432,2.023,,5.6502,2.2667,1.8128,,402.0300611,,0.3002,-0.1653,-0.2102,,123.17,46.68,9.24,,37.66,16.56,2.3,,76.49,,21.1,,63_44b,51.3kb,ee_lower,d,DD1472
70.648,,5.462,2.511,2.053,,5.7192,2.2957,2.0588,,335.4691789,,0.2572,-0.2153,0.0058,,125.39,46.14,9.13,,38.45,15.95,2.12,,79.25,,22.5,,63_44b,51.3kb,ee_lower,d,DD1472
71.752,,5.473,2.61,2.156,,5.6922,2.4407,2.1768,,277.7476733,,0.2192,-0.1693,0.0208,,124.79,45.88,8.83,,38.11,16.1,2.18,,78.91,,22.01,,63_44b,51.3kb,ee_lower,d,DD1472
