Source Name	Characteristics[Organism]	Term Source REF	Term Source Accession	Characteristics[Cell Line]	Term Source REF	Term Source Accession	Characteristics [Replicate Group]	Protocol REF	Protocol REF	Assay Name	Factor Value[Targeted Protein]	Comment[Gene Identifier]	Comment[Gene Symbol]	Comment[Gene Symbol Synonyms]	Factor Value [Antibody]	Channels	Dataset Name	Comment [Image File Type]	Comment[Image File Comment]	Image File Path	Image Name	Protocol REF	Processed Data File
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_1	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_1	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130124_Nup133_1/Nup133_8/	nup133_low600_corr2_8.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_1	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_1	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_1	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_1	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130124_Nup133_1/Nup133_9/	nup133_low600_corr2_9.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	derived		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/AllParticles/	all_particles.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	derived		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/AllParticles/	SUM_trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	derived		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/AllParticles/	trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_11/	nup133_low600_corr1_11.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_13/	nup133_low600_corr1_13.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_15/	nup133_low600_corr1_15.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_16/	nup133_low600_corr1_16.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_3/	nup133_low600_corr1_3.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_6/	nup133_low600_corr1_6.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_7/	nup133_low600_corr1_7.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_8/	nup133_low600_corr1_8.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_1/	nup133_low600_corr2_1.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_12/	nup133_low600_corr2_12.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_14/	nup133_low600_corr2_14.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_2/	nup133_low600_corr2_2.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_4/	nup133_low600_corr2_4.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_5/	nup133_low600_corr2_5.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_2	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130129_Nup133_2/Nup133_9/	nup133_low600_corr2_9.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	derived		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/AllParticles/	all_particles.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	derived		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/AllParticles/	SUM_trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	derived		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/AllParticles/	trans_norm.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_1/	nup133_low600_corr1_1.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_12/	nup133_low600_corr1_12.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_15/	nup133_low600_corr1_15.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_3/	nup133_low600_corr1_3.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_10/	nup133_low600_corr2_10.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_11/	nup133_low600_corr2_11.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_13/	nup133_low600_corr2_13.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_14/	nup133_low600_corr2_14.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_16/	nup133_low600_corr2_16.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_2/	nup133_low600_corr2_2.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_4/	nup133_low600_corr2_4.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_5/	nup133_low600_corr2_5.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_6/	nup133_low600_corr2_6.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_7/	nup133_low600_corr2_7.tif	data analysis protocol	idr0023-experimentA-processed.txt
pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Homo sapiens	NCBITaxon	NCBITaxon_9606	U2OS	EFO	EFO_0002869	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	growth protocol 2	image aquistion and feature extraction protocol 2	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	Nup133	ENSG00000069248	NUP133	"FLJ10814, hNUP133"	pmEGFP-Nup133-s31401res anti-GFP nanobody	greyscale	pmEGFP-Nup133-s31401res-anti-GFP_nanobody_3	raw		/Nup133/pmEGFP-Nup133- s31401res_anti-GFP_nanobody/130208_Nup122_3/Nup133_8/	nup133_low600_corr2_8.tif	data analysis protocol	idr0023-experimentA-processed.txt
