Replicate,Plate,Well,Entity Identifier,Entity Identifier Source Database,Entity Identifier Link Stem,Strain Name,Gene Symbol,Control Type,Control Comments
1,X_110406_S18,D9,SPBC29A3.02c,Pombase,http://www.pombase.org/spombe/result/,his7,his7,,
1,X_110406_S18,E1,SPCC1739.08c,Pombase,http://www.pombase.org/spombe/result/,SPCC1739.08c,,,
1,X_110406_S18,E10,SPCC1494.09c,Pombase,http://www.pombase.org/spombe/result/,tfb6,tfb6,,
1,X_110406_S18,E11,SPCC364.05,Pombase,http://www.pombase.org/spombe/result/,vps3,vps3,,
1,X_110406_S18,E12,SPAC167.04,Pombase,http://www.pombase.org/spombe/result/,pam17,pam17,,
1,X_110406_S18,E2,SPAC343.10,Pombase,http://www.pombase.org/spombe/result/,met11,met11,,
1,X_110406_S18,E3,SPBC18E5.13,Pombase,http://www.pombase.org/spombe/result/,SPBC18E5.13,,,
1,X_110406_S18,E4,SPBC4F6.11c,Pombase,http://www.pombase.org/spombe/result/,SPBC4F6.11c,,,
1,X_110406_S18,E5,SPBC1778.10c,Pombase,http://www.pombase.org/spombe/result/,ppk21,ppk21,,
1,X_110406_S18,E6,SPBC56F2.06,Pombase,http://www.pombase.org/spombe/result/,mug147,mug147,,
1,X_110406_S18,E7,SPBC28F2.10c,Pombase,http://www.pombase.org/spombe/result/,ngg1,ngg1,,
1,X_110406_S18,E8,SPAC30D11.07,Pombase,http://www.pombase.org/spombe/result/,nth1,nth1,,
1,X_110406_S18,E9,SPBC2G2.13c,Pombase,http://www.pombase.org/spombe/result/,dcd1,dcd1,,
1,X_110406_S18,F1,SPAPB1A10.12c,Pombase,http://www.pombase.org/spombe/result/,alo1,alo1,,
1,X_110406_S18,F10,SPCC553.03,Pombase,http://www.pombase.org/spombe/result/,pex1,pex1,,
1,X_110406_S18,F11,SPAC10F6.05c,Pombase,http://www.pombase.org/spombe/result/,ubc6,ubc6,,
1,X_110406_S18,F12,SPAC1687.12c,Pombase,http://www.pombase.org/spombe/result/,coq4,coq4,,
1,X_110406_S18,F2,SPAC3A12.17c,Pombase,http://www.pombase.org/spombe/result/,cys12,cys12,,
1,X_110406_S18,F3,SPBC211.06,Pombase,http://www.pombase.org/spombe/result/,gfh1,gfh1,,
1,X_110406_S18,F4,SPBC651.10,Pombase,http://www.pombase.org/spombe/result/,nse5,nse5,,
1,X_110406_S18,F5,SPBC543.03c,Pombase,http://www.pombase.org/spombe/result/,pku80,pku80,,
1,X_110406_S18,F6,SPBC649.03,Pombase,http://www.pombase.org/spombe/result/,rhp14,rhp14,,
1,X_110406_S18,F7,SPAC30C2.02,Pombase,http://www.pombase.org/spombe/result/,mmd1,mmd1,,
1,X_110406_S18,F8,SPAC4F10.13c,Pombase,http://www.pombase.org/spombe/result/,mpd2,mpd2,,
1,X_110406_S18,F9,SPBC365.14c,Pombase,http://www.pombase.org/spombe/result/,uge1,uge1,,
1,X_110406_S18,G1,SPBC428.08c,Pombase,http://www.pombase.org/spombe/result/,clr4,clr4,,
1,X_110406_S18,G10,SPCC576.02,Pombase,http://www.pombase.org/spombe/result/,SPCC576.02,,,
1,X_110406_S18,G11,SPAC10F6.15,Pombase,http://www.pombase.org/spombe/result/,SPAC10F6.15,,,
1,X_110406_S18,G12,SPAC186.05c,Pombase,http://www.pombase.org/spombe/result/,SPAC186.05c,,,
1,X_110406_S18,G2,SPAC3C7.02c,Pombase,http://www.pombase.org/spombe/result/,pil2,pil2,,
1,X_110406_S18,G3,SPBC30D10.16,Pombase,http://www.pombase.org/spombe/result/,pha2,pha2,,
1,X_110406_S18,G4,SPBC6B1.08c,Pombase,http://www.pombase.org/spombe/result/,ofd1,ofd1,,
1,X_110406_S18,G5,SPCC74.09,Pombase,http://www.pombase.org/spombe/result/,mug24,mug24,,
1,X_110406_S18,G6,SPCC622.12c,Pombase,http://www.pombase.org/spombe/result/,gdh1,gdh1,,
1,X_110406_S18,G7,SPAC959.04c,Pombase,http://www.pombase.org/spombe/result/,omh6,omh6,,
1,X_110406_S18,G8,SPAC5H10.06c,Pombase,http://www.pombase.org/spombe/result/,adh4,adh4,,
1,X_110406_S18,G9,SPBC3B9.11c,Pombase,http://www.pombase.org/spombe/result/,ctf1,ctf1,,
1,X_110406_S18,H1,SPAC9G1.12,Pombase,http://www.pombase.org/spombe/result/,cpd1,cpd1,,
1,X_110406_S18,H10,SPCC576.11,Pombase,http://www.pombase.org/spombe/result/,rpl15,rpl15,,
1,X_110406_S18,H11,SPAC12G12.10,Pombase,http://www.pombase.org/spombe/result/,wdr21,wdr21,,
1,X_110406_S18,H12,,,,Empty,,empty,
1,X_110406_S18,H2,SPAC18G6.15,Pombase,http://www.pombase.org/spombe/result/,mal3,mal3,negative control,negative control (mal3)
1,X_110406_S18,H3,,,,MS1404,,positive control,positive control (wild-type)
1,X_110406_S18,H4,SPCC126.01c,Pombase,http://www.pombase.org/spombe/result/,SPCC126.01c,,,
1,X_110406_S18,H5,SPCC1840.06,Pombase,http://www.pombase.org/spombe/result/,atp5,atp5,,
1,X_110406_S18,H6,SPBC1683.03c,Pombase,http://www.pombase.org/spombe/result/,SPBC1683.03c,,,
1,X_110406_S18,H7,SPAC1399.02,Pombase,http://www.pombase.org/spombe/result/,SPAC1399.02,,,
1,X_110406_S18,H8,SPAP27G11.08c,Pombase,http://www.pombase.org/spombe/result/,meu32,meu32,,
1,X_110406_S18,H9,SPBC418.02,Pombase,http://www.pombase.org/spombe/result/,SPBC418.02,,,
1,X_110425_S5,A1,SPAC1687.05,Pombase,http://www.pombase.org/spombe/result/,pli1,pli1,,
1,X_110425_S5,A10,SPAC23A1.07,Pombase,http://www.pombase.org/spombe/result/,SPAC23A1.07,,,
1,X_110425_S5,A11,SPAC23G3.08c,Pombase,http://www.pombase.org/spombe/result/,ubp7,ubp7,,
1,X_110425_S5,A12,SPAC26A3.10,Pombase,http://www.pombase.org/spombe/result/,cnt6,cnt6,,
1,X_110425_S5,A2,SPAC1782.06c,Pombase,http://www.pombase.org/spombe/result/,phb1,phb1,,
1,X_110425_S5,A3,SPAC17G6.02c,Pombase,http://www.pombase.org/spombe/result/,tco1,tco1,,
1,X_110425_S5,A4,SPAC1805.02c,Pombase,http://www.pombase.org/spombe/result/,etf2,etf2,,
1,X_110425_S5,A5,,,,Empty,,empty,
1,X_110425_S5,A6,SPAC19B12.08,Pombase,http://www.pombase.org/spombe/result/,atg4,atg4,,
1,X_110425_S5,A7,SPAC1F7.11c,Pombase,http://www.pombase.org/spombe/result/,SPAC1F7.11c,,,
1,X_110425_S5,A8,SPAC227.03c,Pombase,http://www.pombase.org/spombe/result/,SPAC227.03c,,,
1,X_110425_S5,A9,SPAC22F8.04,Pombase,http://www.pombase.org/spombe/result/,SPAC22F8.04,,,
1,X_110425_S5,B1,SPAC1687.06c,Pombase,http://www.pombase.org/spombe/result/,rpl44,rpl44,,
1,X_110425_S5,B10,SPAC23C4.02,Pombase,http://www.pombase.org/spombe/result/,crn1,crn1,,
1,X_110425_S5,B11,SPAC23H3.03c,Pombase,http://www.pombase.org/spombe/result/,npr2,npr2,,
1,X_110425_S5,B12,SPAC26A3.16,Pombase,http://www.pombase.org/spombe/result/,dph1,dph1,,
1,X_110425_S5,B2,SPAC17A2.05,Pombase,http://www.pombase.org/spombe/result/,osm1,osm1,,
1,X_110425_S5,B3,SPAC17G6.05c,Pombase,http://www.pombase.org/spombe/result/,bro1,bro1,,
1,X_110425_S5,B4,SPAC1805.09c,Pombase,http://www.pombase.org/spombe/result/,fmt1,fmt1,,
1,X_110425_S5,B5,SPAC1952.07,Pombase,http://www.pombase.org/spombe/result/,rad1,rad1,,
1,X_110425_S5,B6,SPAC19B12.10,Pombase,http://www.pombase.org/spombe/result/,sst2,sst2,,
1,X_110425_S5,B7,SPAC1F8.01,Pombase,http://www.pombase.org/spombe/result/,ght3,ght3,,
1,X_110425_S5,B8,SPAC227.05,Pombase,http://www.pombase.org/spombe/result/,SPAC227.05,,,
1,X_110425_S5,B9,SPAC22F8.11,Pombase,http://www.pombase.org/spombe/result/,plc1,plc1,,
1,X_110425_S5,C1,SPAC1687.15,Pombase,http://www.pombase.org/spombe/result/,gsk3,gsk3,,
1,X_110425_S5,C10,SPAC23D3.01,Pombase,http://www.pombase.org/spombe/result/,pdp3,pdp3,,
1,X_110425_S5,C11,SPAC24B11.08c,Pombase,http://www.pombase.org/spombe/result/,SPAC24B11.08c,,,
1,X_110425_S5,C12,SPAC26F1.02,Pombase,http://www.pombase.org/spombe/result/,pnn1,pnn1,,
1,X_110425_S5,C2,SPAC17A2.06c,Pombase,http://www.pombase.org/spombe/result/,vps8,vps8,,
1,X_110425_S5,C3,SPAC17G6.13,Pombase,http://www.pombase.org/spombe/result/,slt1,slt1,,
1,X_110425_S5,C4,SPAC1805.12c,Pombase,http://www.pombase.org/spombe/result/,uep1,uep1,,
1,X_110425_S5,C5,SPAC1952.16,Pombase,http://www.pombase.org/spombe/result/,rga9,rga9,,
1,X_110425_S5,C6,SPAC19B12.11c,Pombase,http://www.pombase.org/spombe/result/,SPAC19B12.11c,,,
1,X_110425_S5,C7,SPAC20G8.08c,Pombase,http://www.pombase.org/spombe/result/,fft1,fft1,,
1,X_110425_S5,C8,SPAC227.10,Pombase,http://www.pombase.org/spombe/result/,SPAC227.10,,,
1,X_110425_S5,C9,SPAC22G7.02,Pombase,http://www.pombase.org/spombe/result/,kap111,kap111,,
1,X_110425_S5,D1,SPAC16A10.02,Pombase,http://www.pombase.org/spombe/result/,sub1,sub1,,
1,X_110425_S5,D10,SPAC23D3.03c,Pombase,http://www.pombase.org/spombe/result/,SPAC23D3.03c,,,
1,X_110425_S5,D11,SPAC24B11.12c,Pombase,http://www.pombase.org/spombe/result/,SPAC24B11.12c,,,
1,X_110425_S5,D12,SPAC26F1.08c,Pombase,http://www.pombase.org/spombe/result/,SPAC26F1.08c,,,
1,X_110425_S5,D2,SPAC17A2.12,Pombase,http://www.pombase.org/spombe/result/,rrp1,rrp1,,
1,X_110425_S5,D3,SPAC17G8.07,Pombase,http://www.pombase.org/spombe/result/,yaf9,yaf9,,
1,X_110425_S5,D4,SPAC1834.03c,Pombase,http://www.pombase.org/spombe/result/,hhf1,hhf1,,
1,X_110425_S5,D5,SPAC19A8.03,Pombase,http://www.pombase.org/spombe/result/,ymr1,ymr1,,
1,X_110425_S5,D6,SPAC1B2.04,Pombase,http://www.pombase.org/spombe/result/,cox6,cox6,,
1,X_110425_S5,D7,SPAC20H4.02,Pombase,http://www.pombase.org/spombe/result/,dsc3,dsc3,,
1,X_110425_S5,D8,SPAC22A12.14c,Pombase,http://www.pombase.org/spombe/result/,SPAC22A12.14c,,,
1,X_110425_S5,D9,SPAC22G7.08,Pombase,http://www.pombase.org/spombe/result/,ppk8,ppk8,,
1,X_110425_S5,E1,SPAC16C9.06c,Pombase,http://www.pombase.org/spombe/result/,upf1,upf1,,
1,X_110425_S5,E10,SPAC23D3.09,Pombase,http://www.pombase.org/spombe/result/,arp42,arp42,,
1,X_110425_S5,E11,SPAC24C9.08,Pombase,http://www.pombase.org/spombe/result/,SPAC24C9.08,,,
1,X_110425_S5,E12,SPAC26F1.10c,Pombase,http://www.pombase.org/spombe/result/,pyp1,pyp1,,
1,X_110425_S5,E2,SPAC17A5.11,Pombase,http://www.pombase.org/spombe/result/,rec12,rec12,,
1,X_110425_S5,E3,SPAC17H9.08,Pombase,http://www.pombase.org/spombe/result/,SPAC17H9.08,,,
1,X_110425_S5,E4,SPAC1834.05,Pombase,http://www.pombase.org/spombe/result/,alg9,alg9,,
1,X_110425_S5,E5,SPAC19A8.04,Pombase,http://www.pombase.org/spombe/result/,erg5,erg5,,
1,X_110425_S5,E6,SPAC1B3.05,Pombase,http://www.pombase.org/spombe/result/,not3,not3,,
1,X_110425_S5,E7,SPAC20H4.05c,Pombase,http://www.pombase.org/spombe/result/,SPAC20H4.05c,,,
1,X_110425_S5,E8,SPAC22E12.14c,Pombase,http://www.pombase.org/spombe/result/,sck2,sck2,,
1,X_110425_S5,E9,SPAC22H10.04,Pombase,http://www.pombase.org/spombe/result/,ppa3,ppa3,,
1,X_110425_S5,F1,SPAC1705.02,Pombase,http://www.pombase.org/spombe/result/,SPAC1705.02,,,
1,X_110425_S5,F10,SPAC23E2.01,Pombase,http://www.pombase.org/spombe/result/,fep1,fep1,,
1,X_110425_S5,F11,SPAC24C9.14,Pombase,http://www.pombase.org/spombe/result/,otu1,otu1,,
1,X_110425_S5,F12,SPAC27D7.02c,Pombase,http://www.pombase.org/spombe/result/,SPAC27D7.02c,,,
1,X_110425_S5,F2,SPAC17C9.09c,Pombase,http://www.pombase.org/spombe/result/,tim13,tim13,,
1,X_110425_S5,F3,SPAC17H9.11,Pombase,http://www.pombase.org/spombe/result/,gmf1,gmf1,,
1,X_110425_S5,F4,SPAC1851.03,Pombase,http://www.pombase.org/spombe/result/,ckb1,ckb1,,
1,X_110425_S5,F5,SPAC19A8.10,Pombase,http://www.pombase.org/spombe/result/,rfp1,rfp1,,
1,X_110425_S5,F6,SPAC1D4.13,Pombase,http://www.pombase.org/spombe/result/,byr1,byr1,,
1,X_110425_S5,F7,SPAC20H4.10,Pombase,http://www.pombase.org/spombe/result/,ufd2,ufd2,,
1,X_110425_S5,F8,SPAC22F3.03c,Pombase,http://www.pombase.org/spombe/result/,rdh54,rdh54,,
1,X_110425_S5,F9,SPAC22H10.07,Pombase,http://www.pombase.org/spombe/result/,scd2,scd2,,
1,X_110425_S5,G1,SPAC1782.01,Pombase,http://www.pombase.org/spombe/result/,ecm29,ecm29,,
1,X_110425_S5,G10,SPAC23G3.02c,Pombase,http://www.pombase.org/spombe/result/,sib1,sib1,,
1,X_110425_S5,G11,SPAC25G10.03,Pombase,http://www.pombase.org/spombe/result/,zip1,zip1,,
1,X_110425_S5,G12,SPAC27D7.14c,Pombase,http://www.pombase.org/spombe/result/,tpr1,tpr1,,
1,X_110425_S5,G2,SPAC17D4.03c,Pombase,http://www.pombase.org/spombe/result/,cis4,cis4,,
1,X_110425_S5,G3,SPAC17H9.14c,Pombase,http://www.pombase.org/spombe/result/,pdi2,pdi2,,
1,X_110425_S5,G4,SPAC18B11.07c,Pombase,http://www.pombase.org/spombe/result/,rhp6,rhp6,,
1,X_110425_S5,G5,SPAC19B12.04,Pombase,http://www.pombase.org/spombe/result/,rps3001,rps3001,,
1,X_110425_S5,G6,SPAC1F3.05,Pombase,http://www.pombase.org/spombe/result/,gga21,gga21,,
1,X_110425_S5,G7,SPAC222.14c,Pombase,http://www.pombase.org/spombe/result/,SPAC222.14c,,,
1,X_110425_S5,G8,SPAC22F3.08c,Pombase,http://www.pombase.org/spombe/result/,rok1,rok1,,
1,X_110425_S5,G9,SPAC22H10.13,Pombase,http://www.pombase.org/spombe/result/,zym1,zym1,,
1,X_110425_S5,H1,SPAC1782.05,Pombase,http://www.pombase.org/spombe/result/,ypa2,ypa2,,
1,X_110425_S5,H10,SPAC23G3.05c,Pombase,http://www.pombase.org/spombe/result/,SPAC23G3.05c,,,
1,X_110425_S5,H11,SPAC25H1.02,Pombase,http://www.pombase.org/spombe/result/,jmj1,jmj1,,
1,X_110425_S5,H12,,,,Empty,,empty,
1,X_110425_S5,H2,,,,Empty,,empty,
1,X_110425_S5,H3,,,,Empty,,empty,
1,X_110425_S5,H4,SPAC18G6.15,Pombase,http://www.pombase.org/spombe/result/,mal3,mal3,,
1,X_110425_S5,H5,SPAC19B12.07c,Pombase,http://www.pombase.org/spombe/result/,SPAC19B12.07c,,,
1,X_110425_S5,H6,SPAC1F3.06c,Pombase,http://www.pombase.org/spombe/result/,spo15,spo15,,
1,X_110425_S5,H7,SPAC222.15,Pombase,http://www.pombase.org/spombe/result/,meu13,meu13,,
1,X_110425_S5,H8,SPAC22F3.12c,Pombase,http://www.pombase.org/spombe/result/,rgs1,rgs1,,
1,X_110425_S5,H9,SPAC23A1.04c,Pombase,http://www.pombase.org/spombe/result/,mnl1,mnl1,,
1,X_110425_S6,A1,SPAC27E2.03c,Pombase,http://www.pombase.org/spombe/result/,SPAC27E2.03c,,,
1,X_110425_S6,A10,SPAC821.07c,Pombase,http://www.pombase.org/spombe/result/,moc3,moc3,,
1,X_110425_S6,A11,SPAC890.03,Pombase,http://www.pombase.org/spombe/result/,ppk16,ppk16,,
1,X_110425_S6,A12,SPAC926.07c,Pombase,http://www.pombase.org/spombe/result/,dlc2,dlc2,,
1,X_110425_S6,A2,SPAC30D11.01c,Pombase,http://www.pombase.org/spombe/result/,gto2,gto2,,
1,X_110425_S6,A3,SPAC343.04c,Pombase,http://www.pombase.org/spombe/result/,SPAC343.04c,,,
1,X_110425_S6,A4,SPAC3C7.12,Pombase,http://www.pombase.org/spombe/result/,tip1,tip1,,
1,X_110425_S6,A5,SPAC3H1.05,Pombase,http://www.pombase.org/spombe/result/,SPAC3H1.05,,,
1,X_110425_S6,A6,,,,Empty,,empty,
1,X_110425_S6,A7,SPAC56F8.06c,Pombase,http://www.pombase.org/spombe/result/,alg10,alg10,,
1,X_110425_S6,A8,SPAC631.01c,Pombase,http://www.pombase.org/spombe/result/,acp2,acp2,,
1,X_110425_S6,A9,SPAC6B12.04c,Pombase,http://www.pombase.org/spombe/result/,SPAC6B12.04c,,,
1,X_110425_S6,B1,SPAC27F1.06c,Pombase,http://www.pombase.org/spombe/result/,SPAC27F1.06c,,,
1,X_110425_S6,B10,SPAC823.03,Pombase,http://www.pombase.org/spombe/result/,ppk15,ppk15,,
1,X_110425_S6,B11,SPAC8C9.11,Pombase,http://www.pombase.org/spombe/result/,fra2,fra2,,
1,X_110425_S6,B12,SPAC977.15,Pombase,http://www.pombase.org/spombe/result/,SPAC977.15,,,
1,X_110425_S6,B2,SPAC31G5.19,Pombase,http://www.pombase.org/spombe/result/,abo1,abo1,,
1,X_110425_S6,B3,SPAC3A11.09,Pombase,http://www.pombase.org/spombe/result/,sod22,sod22,,
1,X_110425_S6,B4,SPAC3F10.02c,Pombase,http://www.pombase.org/spombe/result/,trk1,trk1,,
1,X_110425_S6,B5,SPAC3H1.06c,Pombase,http://www.pombase.org/spombe/result/,SPAC3H1.06c,,,
1,X_110425_S6,B6,SPAC4F8.11,Pombase,http://www.pombase.org/spombe/result/,SPAC4F8.11,,,
1,X_110425_S6,B7,SPAC56F8.09,Pombase,http://www.pombase.org/spombe/result/,rrp8,rrp8,,
1,X_110425_S6,B8,SPAC637.07,Pombase,http://www.pombase.org/spombe/result/,moe1,moe1,,
1,X_110425_S6,B9,SPAC6B12.07c,Pombase,http://www.pombase.org/spombe/result/,SPAC6B12.07c,,,
1,X_110425_S6,C1,SPAC29A4.02c,Pombase,http://www.pombase.org/spombe/result/,SPAC29A4.02c,,,
1,X_110425_S6,C10,SPAC823.13c,Pombase,http://www.pombase.org/spombe/result/,SPAC823.13c,,,
1,X_110425_S6,C11,SPAC8C9.12c,Pombase,http://www.pombase.org/spombe/result/,SPAC8C9.12c,,,
1,X_110425_S6,C12,SPAC9G1.05,Pombase,http://www.pombase.org/spombe/result/,aip1,aip1,,
1,X_110425_S6,C2,SPAC328.01c,Pombase,http://www.pombase.org/spombe/result/,msn5,msn5,,
1,X_110425_S6,C3,SPAC3A12.03c,Pombase,http://www.pombase.org/spombe/result/,meu34,meu34,,
1,X_110425_S6,C4,SPAC3F10.06c,Pombase,http://www.pombase.org/spombe/result/,rit1,rit1,,
1,X_110425_S6,C5,SPAC3H1.10,Pombase,http://www.pombase.org/spombe/result/,pcs2,pcs2,,
1,X_110425_S6,C6,SPAC4G8.04,Pombase,http://www.pombase.org/spombe/result/,SPAC4G8.04,,,
1,X_110425_S6,C7,SPAC57A10.03,Pombase,http://www.pombase.org/spombe/result/,cyp1,cyp1,,
1,X_110425_S6,C8,SPAC644.14c,Pombase,http://www.pombase.org/spombe/result/,rad51,rad51,,
1,X_110425_S6,C9,SPAC6F12.12,Pombase,http://www.pombase.org/spombe/result/,par2,par2,,
1,X_110425_S6,D1,SPAC29A4.13,Pombase,http://www.pombase.org/spombe/result/,SPAC29A4.13,,,
1,X_110425_S6,D10,SPAC823.14,Pombase,http://www.pombase.org/spombe/result/,ptf1,ptf1,,
1,X_110425_S6,D11,SPAC8E11.02c,Pombase,http://www.pombase.org/spombe/result/,rad24,rad24,,
1,X_110425_S6,D12,SPACUNK12.02c,Pombase,http://www.pombase.org/spombe/result/,cmk1,cmk1,,
1,X_110425_S6,D2,SPAC328.04,Pombase,http://www.pombase.org/spombe/result/,SPAC328.04,,,
1,X_110425_S6,D3,SPAC3A12.06c,Pombase,http://www.pombase.org/spombe/result/,SPAC3A12.06c,,,
1,X_110425_S6,D4,SPAC3F10.11c,Pombase,http://www.pombase.org/spombe/result/,abc2,abc2,,
1,X_110425_S6,D5,SPAC3H1.13,Pombase,http://www.pombase.org/spombe/result/,ppk13,ppk13,,
1,X_110425_S6,D6,SPAC4G9.02,Pombase,http://www.pombase.org/spombe/result/,rnh201,rnh201,,
1,X_110425_S6,D7,SPAC57A7.05,Pombase,http://www.pombase.org/spombe/result/,SPAC57A7.05,,,
1,X_110425_S6,D8,SPAC664.01c,Pombase,http://www.pombase.org/spombe/result/,swi6,swi6,,
1,X_110425_S6,D9,SPAC6G9.04,Pombase,http://www.pombase.org/spombe/result/,spo7,spo7,,
1,X_110425_S6,E1,SPAC2F7.09c,Pombase,http://www.pombase.org/spombe/result/,SPAC2F7.09c,,,
1,X_110425_S6,E10,SPAC824.02,Pombase,http://www.pombase.org/spombe/result/,bst1,bst1,,
1,X_110425_S6,E11,SPAC8E11.03c,Pombase,http://www.pombase.org/spombe/result/,dmc1,dmc1,,
1,X_110425_S6,E12,SPACUNK4.11c,Pombase,http://www.pombase.org/spombe/result/,mpp6,mpp6,,
1,X_110425_S6,E2,SPAC328.06,Pombase,http://www.pombase.org/spombe/result/,ubp2,ubp2,,
1,X_110425_S6,E3,SPAC3A12.09c,Pombase,http://www.pombase.org/spombe/result/,SPAC3A12.09c,,,
1,X_110425_S6,E4,SPAC3F10.16c,Pombase,http://www.pombase.org/spombe/result/,SPAC3F10.16c,,,
1,X_110425_S6,E5,SPAC3H5.07,Pombase,http://www.pombase.org/spombe/result/,rpl702,rpl702,,
1,X_110425_S6,E6,SPAC4G9.14,Pombase,http://www.pombase.org/spombe/result/,SPAC4G9.14,,,
1,X_110425_S6,E7,SPAC57A7.12,Pombase,http://www.pombase.org/spombe/result/,SPAC57A7.12,,,
1,X_110425_S6,E8,SPAC664.02c,Pombase,http://www.pombase.org/spombe/result/,arp8,arp8,,
1,X_110425_S6,E9,SPAC6G9.05,Pombase,http://www.pombase.org/spombe/result/,pcd1,pcd1,,
1,X_110425_S6,F1,SPAC2F7.10,Pombase,http://www.pombase.org/spombe/result/,akr1,akr1,,
1,X_110425_S6,F10,SPAC824.04,Pombase,http://www.pombase.org/spombe/result/,SPAC824.04,,,
1,X_110425_S6,F11,SPAC8F11.03,Pombase,http://www.pombase.org/spombe/result/,msh3,msh3,,
1,X_110425_S6,F12,SPACUNK4.13c,Pombase,http://www.pombase.org/spombe/result/,SPACUNK4.13c,,,
1,X_110425_S6,F2,SPAC328.09,Pombase,http://www.pombase.org/spombe/result/,SPAC328.09,,,
1,X_110425_S6,F3,SPAC3A12.12,Pombase,http://www.pombase.org/spombe/result/,atp11,atp11,,
1,X_110425_S6,F4,SPAC3G6.11,Pombase,http://www.pombase.org/spombe/result/,chl1,chl1,,
1,X_110425_S6,F5,SPAC3H5.12c,Pombase,http://www.pombase.org/spombe/result/,rpl501,rpl501,,
1,X_110425_S6,F6,SPAC4G9.20c,Pombase,http://www.pombase.org/spombe/result/,SPAC4G9.20c,,,
1,X_110425_S6,F7,SPAC589.09,Pombase,http://www.pombase.org/spombe/result/,SPAC589.09,,,
1,X_110425_S6,F8,SPAC664.15,Pombase,http://www.pombase.org/spombe/result/,caf4,caf4,,
1,X_110425_S6,F9,SPAC7D4.02c,Pombase,http://www.pombase.org/spombe/result/,sfp47,sfp47,,
1,X_110425_S6,G1,SPAC2G11.05c,Pombase,http://www.pombase.org/spombe/result/,rim20,rim20,,
1,X_110425_S6,G10,SPAC824.08,Pombase,http://www.pombase.org/spombe/result/,gda1,gda1,,
1,X_110425_S6,G11,SPAC9.05,Pombase,http://www.pombase.org/spombe/result/,fml1,fml1,,
1,X_110425_S6,G12,SPAP14E8.04,Pombase,http://www.pombase.org/spombe/result/,oma1,oma1,,
1,X_110425_S6,G2,SPAC328.10c,Pombase,http://www.pombase.org/spombe/result/,rps502,rps502,,
1,X_110425_S6,G3,SPAC3C7.04,Pombase,http://www.pombase.org/spombe/result/,SPAC3C7.04,,,
1,X_110425_S6,G4,SPAC3G9.04,Pombase,http://www.pombase.org/spombe/result/,ssu72,ssu72,,
1,X_110425_S6,G5,SPAC3H8.03,Pombase,http://www.pombase.org/spombe/result/,img2,img2,,
1,X_110425_S6,G6,SPAC513.02,Pombase,http://www.pombase.org/spombe/result/,SPAC513.02,,,
1,X_110425_S6,G7,SPAC630.05,Pombase,http://www.pombase.org/spombe/result/,gyp7,gyp7,,
1,X_110425_S6,G8,SPAC688.14,Pombase,http://www.pombase.org/spombe/result/,set13,set13,,
1,X_110425_S6,G9,SPAC806.08c,Pombase,http://www.pombase.org/spombe/result/,mod21,mod21,,
1,X_110425_S6,H1,SPAC2H10.01,Pombase,http://www.pombase.org/spombe/result/,SPAC2H10.01,,,
1,X_110425_S6,H10,SPAC869.05c,Pombase,http://www.pombase.org/spombe/result/,SPAC869.05c,,,
1,X_110425_S6,H11,SPAC9.10,Pombase,http://www.pombase.org/spombe/result/,thi9,thi9,,
1,X_110425_S6,H12,,,,Empty,,empty,
1,X_110425_S6,H2,,,,Empty,,empty,
1,X_110425_S6,H3,,,,Empty,,empty,
1,X_110425_S6,H4,SPAC3G9.08,Pombase,http://www.pombase.org/spombe/result/,png1,png1,,
1,X_110425_S6,H5,SPAC4A8.05c,Pombase,http://www.pombase.org/spombe/result/,myp2,myp2,,
1,X_110425_S6,H6,SPAC56E4.06c,Pombase,http://www.pombase.org/spombe/result/,ggt2,ggt2,,
1,X_110425_S6,H7,SPAC630.09c,Pombase,http://www.pombase.org/spombe/result/,mug58,mug58,,
1,X_110425_S6,H8,SPAC694.02,Pombase,http://www.pombase.org/spombe/result/,SPAC694.02,,,
1,X_110425_S6,H9,SPAC821.06,Pombase,http://www.pombase.org/spombe/result/,spn2,spn2,,
1,X_110428_S9,A1,SPCC1450.05c,Pombase,http://www.pombase.org/spombe/result/,rox3,rox3,,
1,X_110428_S9,A10,SPAC3C7.10,Pombase,http://www.pombase.org/spombe/result/,pex13,pex13,,
1,X_110428_S9,A11,SPAC25G10.01,Pombase,http://www.pombase.org/spombe/result/,SPAC25G10.01,,,
1,X_110428_S9,A12,SPBC36B7.08c,Pombase,http://www.pombase.org/spombe/result/,SPBC36B7.08c,,,
1,X_110428_S9,A2,SPCC24B10.13,Pombase,http://www.pombase.org/spombe/result/,skb5,skb5,,
1,X_110428_S9,A3,SPCC4B3.13,Pombase,http://www.pombase.org/spombe/result/,SPCC4B3.13,,,
1,X_110428_S9,A4,SPCC645.13,Pombase,http://www.pombase.org/spombe/result/,SPCC645.13,,,
1,X_110428_S9,A5,SPCC895.09c,Pombase,http://www.pombase.org/spombe/result/,ucp12,ucp12,,
1,X_110428_S9,A6,SPBC16E9.13,Pombase,http://www.pombase.org/spombe/result/,ksp1,ksp1,,
1,X_110428_S9,A7,SPAC15F9.02,Pombase,http://www.pombase.org/spombe/result/,seh1,seh1,,
1,X_110428_S9,A8,SPAC17G6.06,Pombase,http://www.pombase.org/spombe/result/,rps2401,rps2401,,
1,X_110428_S9,A9,,,,Empty,,empty,
